Dataset,Package,File,"Lines of code"
top1k-untyped-with-typed-deps-es6,asn1.js,lib/asn1.ts,8
top1k-untyped-with-typed-deps-es6,asn1.js,rfc/2560/index.ts,130
top1k-untyped-with-typed-deps-es6,asn1.js,rfc/5280/index.ts,562
top1k-untyped-with-typed-deps-es6,browserify-rsa,index.ts,31
top1k-untyped-with-typed-deps-es6,browserify-zlib,karma.conf.ts,11
top1k-untyped-with-typed-deps-es6,browserify-zlib,src/binding.ts,326
top1k-untyped-with-typed-deps-es6,browserify-zlib,src/index.ts,492
top1k-untyped-with-typed-deps-es6,capture-exit,example.ts,16
top1k-untyped-with-typed-deps-es6,capture-exit,index.ts,97
top1k-untyped-with-typed-deps-es6,capture-exit,process-exit-during-final-exit-subprocess.ts,7
top1k-untyped-with-typed-deps-es6,create-ecdh,browser.ts,112
top1k-untyped-with-typed-deps-es6,create-ecdh,index.ts,2
top1k-untyped-with-typed-deps-es6,des.js,lib/des/cbc.ts,49
top1k-untyped-with-typed-deps-es6,des.js,lib/des/cipher.ts,101
top1k-untyped-with-typed-deps-es6,des.js,lib/des/des.ts,101
top1k-untyped-with-typed-deps-es6,des.js,lib/des/ede.ts,42
top1k-untyped-with-typed-deps-es6,des.js,lib/des/utils.ts,209
top1k-untyped-with-typed-deps-es6,des.js,lib/des.ts,6
top1k-untyped-with-typed-deps-es6,ecc-jsbn,index.ts,52
top1k-untyped-with-typed-deps-es6,ecc-jsbn,lib/ec.ts,496
top1k-untyped-with-typed-deps-es6,ecc-jsbn,lib/sec.ts,141
top1k-untyped-with-typed-deps-es6,esrecurse,esrecurse.ts,74
top1k-untyped-with-typed-deps-es6,esrecurse,gulpfile.babel.ts,63
top1k-untyped-with-typed-deps-es6,for-each,index.ts,52
top1k-untyped-with-typed-deps-es6,fs-write-stream-atomic,index.ts,133
top1k-untyped-with-typed-deps-es6,get-symbol-description,getInferredName.ts,7
top1k-untyped-with-typed-deps-es6,get-symbol-description,index.ts,32
top1k-untyped-with-typed-deps-es6,has-tostringtag,index.ts,5
top1k-untyped-with-typed-deps-es6,has-tostringtag,shams.ts,5
top1k-untyped-with-typed-deps-es6,has-values,index.ts,38
top1k-untyped-with-typed-deps-es6,is-nan,auto.ts,2
top1k-untyped-with-typed-deps-es6,is-nan,implementation.ts,4
top1k-untyped-with-typed-deps-es6,is-nan,index.ts,13
top1k-untyped-with-typed-deps-es6,is-nan,polyfill.ts,8
top1k-untyped-with-typed-deps-es6,is-nan,shim.ts,12
top1k-untyped-with-typed-deps-es6,is-symbol,index.ts,31
top1k-untyped-with-typed-deps-es6,is-weakset,index.ts,29
top1k-untyped-with-typed-deps-es6,jsprim,lib/jsprim-jsv.ts,30
top1k-untyped-with-typed-deps-es6,jsprim,lib/jsprim.ts,476
top1k-untyped-with-typed-deps-es6,levn,lib/cast.ts,326
top1k-untyped-with-typed-deps-es6,levn,lib/index.ts,21
top1k-untyped-with-typed-deps-es6,levn,lib/parse-string.ts,112
top1k-untyped-with-typed-deps-es6,makeerror,lib/makeerror.ts,47
top1k-untyped-with-typed-deps-es6,miller-rabin,lib/mr.ts,83
top1k-untyped-with-typed-deps-es6,mississippi,index.ts,10
top1k-untyped-with-typed-deps-es6,object-is,auto.ts,2
top1k-untyped-with-typed-deps-es6,object-is,implementation.ts,16
top1k-untyped-with-typed-deps-es6,object-is,index.ts,13
top1k-untyped-with-typed-deps-es6,object-is,polyfill.ts,5
top1k-untyped-with-typed-deps-es6,object-is,shim.ts,12
top1k-untyped-with-typed-deps-es6,object.assign,auto.ts,2
top1k-untyped-with-typed-deps-es6,object.assign,browserShim.ts,6
top1k-untyped-with-typed-deps-es6,object.assign,hasSymbols.ts,26
top1k-untyped-with-typed-deps-es6,object.assign,implementation.ts,38
top1k-untyped-with-typed-deps-es6,object.assign,index.ts,16
top1k-untyped-with-typed-deps-es6,object.assign,polyfill.ts,43
top1k-untyped-with-typed-deps-es6,object.assign,shim.ts,12
top1k-untyped-with-typed-deps-es6,object.entries,auto.ts,2
top1k-untyped-with-typed-deps-es6,object.entries,implementation.ts,15
top1k-untyped-with-typed-deps-es6,object.entries,index.ts,13
top1k-untyped-with-typed-deps-es6,object.entries,polyfill.ts,5
top1k-untyped-with-typed-deps-es6,object.entries,shim.ts,12
top1k-untyped-with-typed-deps-es6,object.values,auto.ts,2
top1k-untyped-with-typed-deps-es6,object.values,implementation.ts,15
top1k-untyped-with-typed-deps-es6,object.values,index.ts,13
top1k-untyped-with-typed-deps-es6,object.values,polyfill.ts,5
top1k-untyped-with-typed-deps-es6,object.values,shim.ts,12
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ASCII.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ASCII_Hex_Digit.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Alphabetic.ts,132
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Any.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Assigned.ts,82
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Bidi_Control.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Bidi_Mirrored.ts,44
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Case_Ignorable.ts,175
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Cased.ts,37
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Casefolded.ts,545
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Casemapped.ts,36
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Lowercased.ts,543
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_NFKC_Casefolded.ts,625
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Titlecased.ts,560
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Uppercased.ts,560
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Dash.ts,25
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Default_Ignorable_Code_Point.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Deprecated.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Diacritic.ts,85
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji.ts,76
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Component.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Modifier.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Modifier_Base.ts,23
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Presentation.ts,38
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Extended_Pictographic.ts,40
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Extender.ts,27
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Grapheme_Base.ts,160
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Grapheme_Extend.ts,136
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Hex_Digit.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/IDS_Binary_Operator.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/IDS_Trinary_Operator.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ID_Continue.ts,127
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ID_Start.ts,148
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Ideographic.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Join_Control.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Logical_Order_Exception.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Lowercase.ts,557
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Math.ts,60
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Noncharacter_Code_Point.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Pattern_Syntax.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Pattern_White_Space.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Quotation_Mark.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Radical.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Regional_Indicator.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Sentence_Terminal.ts,39
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Soft_Dotted.ts,22
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Terminal_Punctuation.ts,47
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Unified_Ideograph.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Uppercase.ts,556
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Variation_Selector.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/White_Space.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/XID_Continue.ts,133
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/XID_Start.ts,156
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Cased_Letter.ts,32
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Close_Punctuation.ts,80
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Connector_Punctuation.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Control.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Currency_Symbol.ts,19
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Dash_Punctuation.ts,21
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Decimal_Number.ts,5
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Enclosing_Mark.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Final_Punctuation.ts,14
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Format.ts,15
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Initial_Punctuation.ts,15
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Letter.ts,149
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Letter_Number.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Line_Separator.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Lowercase_Letter.ts,554
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Mark.ts,72
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Math_Symbol.ts,43
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Modifier_Letter.ts,43
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Modifier_Symbol.ts,19
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Nonspacing_Mark.ts,123
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Number.ts,6
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Open_Punctuation.ts,83
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other.ts,256
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other_Letter.ts,117
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other_Number.ts,5
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other_Punctuation.ts,74
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Other_Symbol.ts,52
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Paragraph_Separator.ts,3
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Private_Use.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Punctuation.ts,74
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Separator.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Space_Separator.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Spacing_Mark.ts,76
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Surrogate.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Symbol.ts,86
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Titlecase_Letter.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Unassigned.ts,254
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Uppercase_Letter.ts,556
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/Basic_Emoji.ts,38
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/Emoji_Keycap_Sequence.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji.ts,38
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Flag_Sequence.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Modifier_Sequence.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_Tag_Sequence.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Property_of_Strings/RGI_Emoji_ZWJ_Sequence.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Adlam.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ahom.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Anatolian_Hieroglyphs.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Arabic.ts,22
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Armenian.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Avestan.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Balinese.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bamum.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bassa_Vah.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Batak.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bengali.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bhaiksuki.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Bopomofo.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Brahmi.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Braille.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Buginese.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Buhid.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Canadian_Aboriginal.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Carian.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Caucasian_Albanian.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Chakma.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Cham.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Cherokee.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Chorasmian.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Common.ts,39
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Coptic.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Cuneiform.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Cypriot.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Cypro_Minoan.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Cyrillic.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Deseret.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Devanagari.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Dives_Akuru.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Dogra.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Duployan.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Egyptian_Hieroglyphs.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Elbasan.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Elymaic.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Ethiopic.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Georgian.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Glagolitic.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Gothic.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Grantha.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Greek.ts,16
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Gujarati.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Gunjala_Gondi.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Gurmukhi.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Han.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Hangul.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Hanifi_Rohingya.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Hanunoo.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Hatran.ts,4
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Script/Hebrew.ts,4
